	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
0	ROUND	1.58	G	SI1	EX	60.6	58	GIA	5192057841	$9,906.60	http://bbucutting.com/view3dImages.asp?stock_no=5192057841				2018-03-28 17:23:20.399366
1	ROUND	1.55	G	SI1	EX	60.4	59	GIA	1186949842	$10,749.25	http://bbucutting.com/view3dImages.asp?stock_no=1186949842				2018-03-28 17:23:20.399366
2	ROUND	1.54	G	SI1	EX	62.7	58	GIA	2286034512	$11,411.40	http://bbucutting.com/view3dImages.asp?stock_no=2286034512				2018-03-28 17:23:20.399366
3	ROUND	1.52	G	SI1	EX	62.5	58	GIA	2191049663	$10,685.60	http://bbucutting.com/view3dImages.asp?stock_no=2191049663				2018-03-28 17:23:20.399366
4	ROUND	1.52	G	SI1	VG	64.3	58	GIA	5182957289	$9,819.20	http://bbucutting.com/view3dImages.asp?stock_no=5182957289				2018-03-28 17:23:20.399366
5	ROUND	1.51	G	SI1	EX	62.7	57	GIA	2195083518	$10,328.40	http://bbucutting.com/view3dImages.asp?stock_no=2195083518				2018-03-28 17:23:20.399366
6	ROUND	1.51	G	SI1	EX	61.3	58	GIA	2195088905	$10,615.30	http://bbucutting.com/view3dImages.asp?stock_no=2195088905				2018-03-28 17:23:20.399366
7	ROUND	1.50	G	SI1	EX	60.4	58	GIA	2195086993	$9,975.00	http://bbucutting.com/view3dImages.asp?stock_no=2195086993				2018-03-28 17:23:20.399366
8	ROUND	1.80	H	SI1	EX	62.8	58	GIA	96951040	$11,682.00	http://bbucutting.com/view3dImages.asp?stock_no=96951040				2018-03-28 17:23:20.399366
9	ROUND	1.70	H	SI1	EX	62.8	56	GIA	5191034819	$11,684.10	http://bbucutting.com/view3dImages.asp?stock_no=5191034819				2018-03-28 17:23:20.399366
10	ROUND	1.60	H	SI1	EX	60.9	59	GIA	6197049599	$10,718.40	http://bbucutting.com/view3dImages.asp?stock_no=6197049599				2018-03-28 17:23:20.399366
11	ROUND	1.59	H	SI1	EX	61.1	59	GIA	5191057752	$10,651.41	http://bbucutting.com/view3dImages.asp?stock_no=5191057752				2018-03-28 17:23:20.399366
12	ROUND	1.53	H	SI1	EX	62.7	56	GIA	6183901365	$9,717.03	http://bbucutting.com/view3dImages.asp?stock_no=6183901365				2018-03-28 17:23:20.399366
13	ROUND	1.52	H	SI1	EX	60.4	57	GIA	2195057774	$9,918.00	http://bbucutting.com/view3dImages.asp?stock_no=2195057774				2018-03-28 17:23:20.399366
14	ROUND	1.51	H	SI1	VG	63.2	59	GIA	2185957296	$8,407.68	http://bbucutting.com/view3dImages.asp?stock_no=2185957296				2018-03-28 17:23:20.399366
15	ROUND	1.51	H	SI1	VG	64.7	56	GIA	2185957318	$9,064.53	http://bbucutting.com/view3dImages.asp?stock_no=2185957318				2018-03-28 17:23:20.399366
16	ROUND	1.51	H	SI1	EX	62.5	56	GIA	1192066813	$10,115.49	http://bbucutting.com/view3dImages.asp?stock_no=1192066813				2018-03-28 17:23:20.399366
17	ROUND	1.51	H	SI1	EX	62.6	58	GIA	2195086934	$9,721.38	http://bbucutting.com/view3dImages.asp?stock_no=2195086934				2018-03-28 17:23:20.399366
18	ROUND	1.51	H	SI1	VG	64.3	56	GIA	3275980727	$8,407.68	http://bbucutting.com/view3dImages.asp?stock_no=3275980727				2018-03-28 17:23:20.399366
19	ROUND	1.50	H	SI1	EX	61.9	59	GIA	5192049098	$10,179.00	http://bbucutting.com/view3dImages.asp?stock_no=5192049098				2018-03-28 17:23:20.399366
20	ROUND	1.50	H	SI1	VG	60.1	61	GIA	1192088783	$9,135.00	http://bbucutting.com/view3dImages.asp?stock_no=1192088783				2018-03-28 17:23:20.399366
21	ROUND	1.50	H	SI1	VG	64.6	57	GIA	2183910516	$8,221.50	http://bbucutting.com/view3dImages.asp?stock_no=2183910516				2018-03-28 17:23:20.399366
22	ROUND	1.50	H	SI1	EX	62.1	58	GIA	2185921050	$9,396.00	http://bbucutting.com/view3dImages.asp?stock_no=2185921050				2018-03-28 17:23:20.399366
