	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
0	ROUND	1.54	G	SI1	EX	62.7	58	GIA	2286034512	$10,533.60	http://bbucutting.com/view3dImages.asp?stock_no=2286034512				2018-05-09 10:09:27.025672
1	ROUND	1.52	G	SI1	EX	62.5	58	GIA	2191049663	$9,819.20	http://bbucutting.com/view3dImages.asp?stock_no=2191049663				2018-05-09 10:09:27.025672
2	ROUND	1.52	G	SI1	VG	64.3	58	GIA	5182957289	$8,664.00	http://bbucutting.com/view3dImages.asp?stock_no=5182957289				2018-05-09 10:09:27.025672
3	ROUND	1.51	G	SI1	EX	62.8	56	GIA	5191198510	$10,615.30	http://bbucutting.com/view3dImages.asp?stock_no=5191198510				2018-05-09 10:09:27.025672
4	ROUND	1.51	G	SI1	EX	62.1	58	GIA	5192190789	$9,324.25	http://bbucutting.com/view3dImages.asp?stock_no=5192190789				2018-05-09 10:09:27.025672
5	ROUND	1.51	G	SI1	VG	64.2	57	GIA	1196217607	$8,607.00	http://bbucutting.com/view3dImages.asp?stock_no=1196217607				2018-05-09 10:09:27.025672
6	ROUND	1.51	G	SI1	EX	62.9	56	GIA	1285361796	$10,184.95	http://bbucutting.com/view3dImages.asp?stock_no=1285361796				2018-05-09 10:09:27.025672
7	ROUND	1.50	G	SI1	EX	62.6	55	GIA	2181818812	$9,547.50	http://bbucutting.com/view3dImages.asp?stock_no=2181818812				2018-05-09 10:09:27.025672
8	ROUND	1.50	G	SI1	EX	60.8	59	GIA	2195025659	$9,832.50	http://bbucutting.com/view3dImages.asp?stock_no=2195025659				2018-05-09 10:09:27.025672
9	ROUND	1.50	G	SI1	EX	61.8	59	GIA	6271348207	$9,975.00	http://bbucutting.com/view3dImages.asp?stock_no=6271348207				2018-05-09 10:09:27.025672
10	ROUND	1.50	G	SI1	EX	62.8	58	GIA	6282410824	$10,260.00	http://bbucutting.com/view3dImages.asp?stock_no=6282410824				2018-05-09 10:09:27.025672
11	ROUND	1.71	H	SI1	EX	62.7	57	GIA	6197205171	$11,604.06	http://bbucutting.com/view3dImages.asp?stock_no=6197205171				2018-05-09 10:09:27.025672
12	ROUND	1.70	H	SI1	EX	62	56	GIA	2195174208	$11,092.50	http://bbucutting.com/view3dImages.asp?stock_no=2195174208				2018-05-09 10:09:27.025672
13	ROUND	1.62	H	SI1	EX	62.8	57	GIA	5192018862	$10,288.62	http://bbucutting.com/view3dImages.asp?stock_no=5192018862				2018-05-09 10:09:27.025672
14	ROUND	1.60	H	SI1	EX	60.7	58	GIA	2287251133	$10,718.40	http://bbucutting.com/view3dImages.asp?stock_no=2287251133				2018-05-09 10:09:27.025672
15	ROUND	1.59	H	SI1	EX	61.1	59	GIA	5191057752	$9,959.76	http://bbucutting.com/view3dImages.asp?stock_no=5191057752				2018-05-09 10:09:27.025672
16	ROUND	1.57	H	SI1	EX	62.1	58	GIA	6197190700	$8,878.35	http://bbucutting.com/view3dImages.asp?stock_no=6197190700				2018-05-09 10:09:27.025672
17	ROUND	1.52	H	SI1	EX	60.4	57	GIA	2195057774	$9,256.80	http://bbucutting.com/view3dImages.asp?stock_no=2195057774				2018-05-09 10:09:27.025672
18	ROUND	1.52	H	SI1	EX	62.9	56	GIA	2193205253	$9,389.04	http://bbucutting.com/view3dImages.asp?stock_no=2193205253				2018-05-09 10:09:27.025672
19	ROUND	1.51	H	SI1	EX	61.3	59	GIA	6193179714	$9,458.64	http://bbucutting.com/view3dImages.asp?stock_no=6193179714				2018-05-09 10:09:27.025672
20	ROUND	1.51	H	SI1	EX	62.2	58	GIA	5191181568	$8,276.31	http://bbucutting.com/view3dImages.asp?stock_no=5191181568				2018-05-09 10:09:27.025672
21	ROUND	1.50	H	SI1	EX	62.3	57	GIA	5192066722	$9,787.50	http://bbucutting.com/view3dImages.asp?stock_no=5192066722				2018-05-09 10:09:27.025672
22	ROUND	1.50	H	SI1	EX	62.1	58	GIA	96971020	$8,457.00	http://bbucutting.com/view3dImages.asp?stock_no=96971020				2018-05-09 10:09:27.025672
