	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
0	ROUND	1.64	G	SI1	EX	61.9	58	GIA	6281137501	$11,685.00	http://bbucutting.com/view3dImages.asp?stock_no=6281137501				2018-04-09 13:36:18.414644
1	ROUND	1.57	G	SI1	EX	61.7	59	GIA	2288039808	$10,589.65	http://bbucutting.com/view3dImages.asp?stock_no=2288039808				2018-04-09 13:36:18.414644
2	ROUND	1.56	G	SI1	EX	62.9	57	GIA	5191100223	$10,374.00	http://bbucutting.com/view3dImages.asp?stock_no=5191100223				2018-04-09 13:36:18.414644
3	ROUND	1.55	G	SI1	EX	60.4	59	GIA	1186949842	$10,602.00	http://bbucutting.com/view3dImages.asp?stock_no=1186949842				2018-04-09 13:36:18.414644
4	ROUND	1.54	G	SI1	EX	62.7	58	GIA	2286034512	$11,265.10	http://bbucutting.com/view3dImages.asp?stock_no=2286034512				2018-04-09 13:36:18.414644
5	ROUND	1.52	G	SI1	VG	64.3	58	GIA	5182957289	$9,674.80	http://bbucutting.com/view3dImages.asp?stock_no=5182957289				2018-04-09 13:36:18.414644
6	ROUND	1.51	G	SI1	EX	62.6	56	GIA	6193125842	$10,902.20	http://bbucutting.com/view3dImages.asp?stock_no=6193125842				2018-04-09 13:36:18.414644
7	ROUND	1.51	G	SI1	EX	62.7	57	GIA	2195083518	$10,328.40	http://bbucutting.com/view3dImages.asp?stock_no=2195083518				2018-04-09 13:36:18.414644
8	ROUND	1.51	G	SI1	EX	61.3	58	GIA	2195088905	$10,615.30	http://bbucutting.com/view3dImages.asp?stock_no=2195088905				2018-04-09 13:36:18.414644
9	ROUND	1.51	G	SI1	EX	62	58	GIA	2195111983	$11,189.10	http://bbucutting.com/view3dImages.asp?stock_no=2195111983				2018-04-09 13:36:18.414644
10	ROUND	1.50	G	SI1	EX	60.4	58	GIA	2195086993	$9,832.50	http://bbucutting.com/view3dImages.asp?stock_no=2195086993				2018-04-09 13:36:18.414644
11	ROUND	1.50	G	SI1	EX	61.2	59	GIA	1182665589	$10,545.00	http://bbucutting.com/view3dImages.asp?stock_no=1182665589				2018-04-09 13:36:18.414644
12	ROUND	1.50	G	SI1	EX	62.6	56	GIA	1182970177	$10,117.50	http://bbucutting.com/view3dImages.asp?stock_no=1182970177				2018-04-09 13:36:18.414644
13	ROUND	1.50	G	SI1	EX	60.1	59	GIA	1287181933	$11,115.00	http://bbucutting.com/view3dImages.asp?stock_no=1287181933				2018-04-09 13:36:18.414644
14	ROUND	1.80	H	SI1	EX	62.9	56	GIA	6183970535	$12,058.20	http://bbucutting.com/view3dImages.asp?stock_no=6183970535				2018-04-09 13:36:18.414644
15	ROUND	1.80	H	SI1	EX	62.8	58	GIA	96951040	$11,682.00	http://bbucutting.com/view3dImages.asp?stock_no=96951040				2018-04-09 13:36:18.414644
16	ROUND	1.54	H	SI1	EX	60.7	57	GIA	6183975633	$9,914.52	http://bbucutting.com/view3dImages.asp?stock_no=6183975633				2018-04-09 13:36:18.414644
17	ROUND	1.51	H	SI1	EX	61.4	59	GIA	6197088758	$10,246.86	http://bbucutting.com/view3dImages.asp?stock_no=6197088758				2018-04-09 13:36:18.414644
18	ROUND	1.51	H	SI1	VG	63.2	59	GIA	2185957296	$8,276.31	http://bbucutting.com/view3dImages.asp?stock_no=2185957296				2018-04-09 13:36:18.414644
19	ROUND	1.51	H	SI1	VG	64.7	56	GIA	2185957318	$9,064.53	http://bbucutting.com/view3dImages.asp?stock_no=2185957318				2018-04-09 13:36:18.414644
20	ROUND	1.51	H	SI1	EX	62.5	55	GIA	2191111974	$10,246.86	http://bbucutting.com/view3dImages.asp?stock_no=2191111974				2018-04-09 13:36:18.414644
21	ROUND	1.51	H	SI1	VG	64.3	56	GIA	3275980727	$8,407.68	http://bbucutting.com/view3dImages.asp?stock_no=3275980727				2018-04-09 13:36:18.414644
22	ROUND	1.51	H	SI1	EX	61.5	58	GIA	5181975625	$9,984.12	http://bbucutting.com/view3dImages.asp?stock_no=5181975625				2018-04-09 13:36:18.414644
23	ROUND	1.51	H	SI1	EX	62.6	58	GIA	2195086934	$9,590.01	http://bbucutting.com/view3dImages.asp?stock_no=2195086934				2018-04-09 13:36:18.414644
24	ROUND	1.50	H	SI1	EX	62.2	56	GIA	1192088726	$9,265.50	http://bbucutting.com/view3dImages.asp?stock_no=1192088726				2018-04-09 13:36:18.414644
25	ROUND	1.50	H	SI1	VG	60.1	61	GIA	1192088783	$9,004.50	http://bbucutting.com/view3dImages.asp?stock_no=1192088783				2018-04-09 13:36:18.414644
