	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
0	round	1.50	H	SI1	Signature Ideal	62.4%	57%	GIA	7286210170	$9023	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2263136	https://yadav-gemstone-graphics.s3.amazonaws.com/2263136_1.jpg	https://yadav-certs.s3.amazonaws.com/7286210170.jpg	http://www.yadavjewelry.com/diamonds/videos/2263136	04/23/18 13:17:34
1	round	1.51	H	SI1	Signature Ideal	62.3%	58%	GIA	6285637035	$9080	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2353101	https://yadav-gemstone-graphics.s3.amazonaws.com/2353101_1.jpg	https://yadav-certs.s3.amazonaws.com/6285637035.pdf	http://www.yadavjewelry.com/diamonds/videos/2353101	04/23/18 13:17:35
2	round	1.51	H	SI1	Signature Ideal	62.4%	58%	GIA	7273838408	$9139	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd1974755	https://yadav-gemstone-graphics.s3.amazonaws.com/1974755_1.jpg	https://yadav-certs.s3.amazonaws.com/7273838408.jpg	http://www.yadavjewelry.com/diamonds/videos/1974755	04/23/18 13:17:37
3	round	1.50	H	SI1	Signature Ideal	60.0%	62%	GIA	1192135659	$9189	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2168942	https://yadav-gemstone-graphics.s3.amazonaws.com/2168942_1.jpg	https://yadav-certs.s3.amazonaws.com/1192135659.pdf	http://www.yadavjewelry.com/diamonds/videos/2168942	04/23/18 13:17:37
4	round	1.50	H	SI1	Signature Ideal	62.3%	60%	GIA	1285035761	$9220	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2308508	https://yadav-gemstone-graphics.s3.amazonaws.com/2308508_1.jpg	https://yadav-certs.s3.amazonaws.com/1285035761.pdf	http://www.yadavjewelry.com/diamonds/videos/2308508	04/23/18 13:17:39
5	round	1.50	H	SI1	Signature Ideal	62.8%	56%	GIA	6271733871	$9220	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2194632	https://yadav-gemstone-graphics.s3.amazonaws.com/2194632_1.jpg	https://yadav-certs.s3.amazonaws.com/6271733871.pdf	http://www.yadavjewelry.com/diamonds/videos/2194632	04/23/18 13:17:40
6	round	1.51	H	SI1	Signature Ideal	62.1%	58%	GIA	2195212220	$9239	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2282957	https://yadav-gemstone-graphics.s3.amazonaws.com/2282957_1.jpg	https://yadav-certs.s3.amazonaws.com/2195212220.jpg	http://www.yadavjewelry.com/diamonds/videos/2282957	04/23/18 13:17:41
7	round	1.50	H	SI1	Signature Ideal	61.7%	58%	GIA	1287027598	$9319	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2051069	https://yadav-gemstone-graphics.s3.amazonaws.com/2051069_1.jpg	https://yadav-certs.s3.amazonaws.com/1287027598.jpg	http://www.yadavjewelry.com/diamonds/videos/2051069	04/23/18 13:17:42
8	round	1.50	H	SI1	Signature Ideal	62.0%	58%	GIA	2195006104	$9365	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2060931	https://yadav-gemstone-graphics.s3.amazonaws.com/2060931_1.jpg	https://yadav-certs.s3.amazonaws.com/2195006104.jpg	http://www.yadavjewelry.com/diamonds/videos/2060931	04/23/18 13:17:44
9	round	1.50	H	SI1	Signature Ideal	62.2%	58%	GIA	2287589772	$9390	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2355948	https://yadav-gemstone-graphics.s3.amazonaws.com/2355948_1.jpg	https://yadav-certs.s3.amazonaws.com/2287589772.jpg	http://www.yadavjewelry.com/diamonds/videos/2355948	04/23/18 13:17:45
10	round	1.50	H	SI1	Signature Ideal	57.6%	61%	GIA	6271345797	$9399	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2354682	https://yadav-gemstone-graphics.s3.amazonaws.com/2354682_1.jpg	https://yadav-certs.s3.amazonaws.com/6271345797.pdf		04/23/18 13:17:46
11	round	1.50	H	SI1	Signature Ideal	61.4%	60%	GIA	5246864492	$9428	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1732963	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5246864492.pdf		04/23/18 13:17:48
12	round	1.50	H	SI1	Signature Ideal	62.2%	57%	GIA	1285521312	$9504	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2309403	https://yadav-gemstone-graphics.s3.amazonaws.com/2309403_1.jpg	https://yadav-certs.s3.amazonaws.com/1285521312.jpg	http://www.yadavjewelry.com/diamonds/videos/2309403	04/23/18 13:17:48
13	round	1.50	H	SI1	Signature Ideal	60.0%	60%	GIA	6285562282	$9519	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2330885	https://yadav-gemstone-graphics.s3.amazonaws.com/2330885_1.jpg	https://yadav-certs.s3.amazonaws.com/6285562282.jpg	http://www.yadavjewelry.com/diamonds/videos/2330885	04/23/18 13:17:49
14	round	1.50	G	SI1	Signature Ideal	63.1%	57%	GIA	7251469800	$9574	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2080802	https://yadav-gemstone-graphics.s3.amazonaws.com/2080802_1.jpg	https://yadav-certs.s3.amazonaws.com/7251469800.pdf	http://www.yadavjewelry.com/diamonds/videos/2080802	04/23/18 13:17:50
15	round	1.52	H	SI1	Signature Ideal	62.6%	57%	GIA	1196156608	$9585	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2344962	https://yadav-gemstone-graphics.s3.amazonaws.com/2344962_1.jpg	https://yadav-certs.s3.amazonaws.com/1196156608.pdf	http://www.yadavjewelry.com/diamonds/videos/2344962	04/23/18 13:17:51
16	round	1.52	H	SI1	Signature Ideal	59.8%	59%	GIA	6193054672	$9627	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2024226	https://yadav-gemstone-graphics.s3.amazonaws.com/2024226_1.jpg	https://yadav-certs.s3.amazonaws.com/6193054672.jpg	http://www.yadavjewelry.com/diamonds/videos/2024226	04/23/18 13:17:51
