	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
48	round	1.50	H	VS2	Signature Ideal	61.4%	59%	GIA	5192032292	$10130	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2042359	https://yadav-gemstone-graphics.s3.amazonaws.com/2042359_1.jpg	https://yadav-certs.s3.amazonaws.com/5192032292.jpg	http://www.yadavjewelry.com/diamonds/videos/2042359	04/13/18 17:28:36
49	round	1.50	H	VS2	Signature Ideal	62.6%	59%	GIA	5181923041	$10156	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2022082	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5181923041.pdf		04/13/18 17:28:37
50	round	1.51	H	SI1	Signature Ideal	61.4%	59%	GIA	6197088758	$10164	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2260925	https://yadav-gemstone-graphics.s3.amazonaws.com/2260925_1.jpg	https://yadav-certs.s3.amazonaws.com/6197088758.pdf	http://www.yadavjewelry.com/diamonds/videos/2260925	04/13/18 17:28:38
51	round	1.52	H	SI1	Signature Ideal	62.2%	56%	GIA	6282535954	$10164	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2305102	https://yadav-gemstone-graphics.s3.amazonaws.com/2305102_1.jpg	https://yadav-certs.s3.amazonaws.com/6282535954.pdf	http://www.yadavjewelry.com/diamonds/videos/2305102	04/13/18 17:28:38
52	round	1.52	H	SI1	Signature Ideal	60.0%	60%	GIA	2277372055	$10164	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd1856932	https://yadav-gemstone-graphics.s3.amazonaws.com/1856932_1.jpg	https://yadav-certs.s3.amazonaws.com/2277372055.pdf	http://www.yadavjewelry.com/diamonds/videos/1856932	04/13/18 17:28:39
53	round	1.50	H	SI1	Signature Ideal	57.0%	62%	GIA	3245419146	$10171	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1859595	https://yadav-gemstone-graphics.s3.amazonaws.com/1859595_1.jpg	https://yadav-certs.s3.amazonaws.com/3245419146.pdf	http://www.yadavjewelry.com/diamonds/videos/1859595	04/13/18 17:28:39
54	round	1.51	G	SI1	Signature Ideal	62.2%	57%	GIA	7268340218	$10178	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2284707	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7268340218.pdf		04/13/18 17:28:40
55	round	1.50	G	SI1	Signature Ideal	62.8%	57%	GIA	2244938305	$10178	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2231903	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2244938305.pdf		04/13/18 17:28:41
56	round	1.51	H	SI1	Signature Ideal	62.5%	55%	GIA	2191111974	$10189	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2277986	https://yadav-gemstone-graphics.s3.amazonaws.com/2277986_1.jpg	https://yadav-certs.s3.amazonaws.com/2191111974.pdf	http://www.yadavjewelry.com/diamonds/videos/2277986	04/13/18 17:28:41
57	round	1.50	G	SI1	Signature Ideal	62.7%	57%	GIA	6271552379	$10195	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2269398	https://yadav-gemstone-graphics.s3.amazonaws.com/2269398_1.jpg	https://yadav-certs.s3.amazonaws.com/6271552379.pdf		04/13/18 17:28:42
58	round	1.50	G	SI1	Signature Ideal	61.6%	61%	GIA	2287517823	$10221	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2300503	https://yadav-gemstone-graphics.s3.amazonaws.com/2300503_1.jpg	https://yadav-certs.s3.amazonaws.com/2287517823.jpg	http://www.yadavjewelry.com/diamonds/videos/2300503	04/13/18 17:28:42
59	round	1.50	H	VS2	Signature Ideal	61.4%	60%	GIA	5192205481	$10242	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2276030	https://yadav-gemstone-graphics.s3.amazonaws.com/2276030_1.jpg	https://yadav-certs.s3.amazonaws.com/5192205481.jpg	http://www.yadavjewelry.com/diamonds/videos/2276030	04/13/18 17:28:43
60	round	1.50	G	SI1	Signature Ideal	62.5%	57%	GIA	2256775817	$10247	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2002563	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2256775817.pdf		04/13/18 17:28:44
61	round	1.51	G	SI1	Signature Ideal	61.9%	57%	GIA	6285409808	$10255	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2304897	https://yadav-gemstone-graphics.s3.amazonaws.com/2304897_1.jpg	https://yadav-certs.s3.amazonaws.com/6285409808.pdf	http://www.yadavjewelry.com/diamonds/videos/2304897	04/13/18 17:28:44
62	round	1.52	H	VS2	Signature Ideal	59.6%	60%	GIA	5191175410	$10255	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-VS2-yd2275935	https://yadav-gemstone-graphics.s3.amazonaws.com/2275935_1.jpg	https://yadav-certs.s3.amazonaws.com/5191175410.jpg	http://www.yadavjewelry.com/diamonds/videos/2275935	04/13/18 17:28:45
63	round	1.51	H	VS2	Signature Ideal	61.7%	59%	GIA	1192186337	$10268	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-VS2-yd2264539	https://yadav-gemstone-graphics.s3.amazonaws.com/2264539_1.jpg	https://yadav-certs.s3.amazonaws.com/1192186337.jpg	http://www.yadavjewelry.com/diamonds/videos/2264539	04/13/18 17:28:45
64	round	1.51	H	VS2	Signature Ideal	62.2%	59%	GIA	2195146953	$10268	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-VS2-yd2263304	https://yadav-gemstone-graphics.s3.amazonaws.com/2263304_1.jpg	https://yadav-certs.s3.amazonaws.com/2195146953.jpg	http://www.yadavjewelry.com/diamonds/videos/2263304	04/13/18 17:28:46
65	round	1.60	H	SI1	Signature Ideal	62.5%	58%	GIA	6245864624	$10277	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd2268375	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6245864624.jpg	http://www.yadavjewelry.com/diamonds/videos/2268375	04/13/18 17:28:46
66	round	1.50	H	VS2	Signature Ideal	62.1%	60%	GIA	1243140250	$10288	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2039511	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1243140250.pdf		04/13/18 17:28:47
67	round	1.60	H	SI1	Signature Ideal	62.6%	58%	GIA	1259703151	$10311	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd1919666	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1259703151.pdf		04/13/18 17:28:47
68	round	1.50	G	SI1	Signature Ideal	62.7%	56%	GIA	2286478144	$10325	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2266958	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2286478144.pdf		04/13/18 17:28:48
69	round	1.54	H	VS2	Signature Ideal	62.6%	56%	GIA	7288032480	$10331	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-VS2-yd2272635	https://yadav-gemstone-graphics.s3.amazonaws.com/2272635_1.jpg	https://yadav-certs.s3.amazonaws.com/7288032480.pdf		04/13/18 17:28:48
70	round	1.50	G	SI1	Signature Ideal	60.8%	59%	GIA	7241988080	$10336	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd995813	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7241988080.pdf		04/13/18 17:28:49
71	round	1.50	G	SI1	Signature Ideal	61.9%	60%	GIA	6281549066	$10340	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2311340	https://yadav-gemstone-graphics.s3.amazonaws.com/2311340_1.jpg	https://yadav-certs.s3.amazonaws.com/6281549066.pdf	http://www.yadavjewelry.com/diamonds/videos/2311340	04/13/18 17:28:49
72	round	1.53	H	VS2	Signature Ideal	62.9%	58%	GIA	2287121612	$10359	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-VS2-yd2284669	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2287121612.pdf		04/13/18 17:28:50
73	round	1.60	G	SI1	Signature Ideal	62.6%	57%	GIA	6281302929	$10392	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-G-SI1-yd2309425	https://yadav-gemstone-graphics.s3.amazonaws.com/2309425_1.jpg	https://yadav-certs.s3.amazonaws.com/6281302929.jpg	http://www.yadavjewelry.com/diamonds/videos/2309425	04/13/18 17:28:50
74	round	1.50	G	SI1	Signature Ideal	61.2%	59%	GIA	1182665589	$10395	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2274931	https://yadav-gemstone-graphics.s3.amazonaws.com/2274931_1.jpg	https://yadav-certs.s3.amazonaws.com/1182665589.pdf	http://www.yadavjewelry.com/diamonds/videos/2274931	04/13/18 17:28:51
75	round	1.54	H	SI1	Signature Ideal	61.4%	58%	GIA	2186357085	$10419	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-SI1-yd1100116	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2186357085.pdf		04/13/18 17:28:51
76	round	1.51	G	SI1	Signature Ideal	62.4%	60%	GIA	6285310740	$10426	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2272659	https://yadav-gemstone-graphics.s3.amazonaws.com/2272659_1.jpg	https://yadav-certs.s3.amazonaws.com/6285310740.pdf		04/13/18 17:28:52
