	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
11	round	1.51	H	SI1	Signature Ideal	61.3%	59%	GIA	6272533828	$9321	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2313230	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6272533828.pdf		04/15/18 01:57:25
12	round	1.51	H	SI1	Signature Ideal	62.5%	57%	GIA	1186746283	$9321	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2318894	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1186746283.pdf		04/15/18 01:57:26
13	round	1.50	H	SI1	Signature Ideal	61.7%	58%	GIA	1287027598	$9364	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2051069	https://yadav-gemstone-graphics.s3.amazonaws.com/2051069_1.jpg	https://yadav-certs.s3.amazonaws.com/1287027598.jpg	http://www.yadavjewelry.com/diamonds/videos/2051069	04/15/18 01:57:27
14	round	1.50	H	SI1	Signature Ideal	62.9%	58%	GIA	2274986290	$9392	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2309402	https://yadav-gemstone-graphics.s3.amazonaws.com/2309402_1.jpg	https://yadav-certs.s3.amazonaws.com/2274986290.jpg	http://www.yadavjewelry.com/diamonds/videos/2309402	04/15/18 01:57:28
15	round	1.50	H	SI1	Signature Ideal	57.6%	61%	GIA	6271345797	$9399	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2266878	https://yadav-gemstone-graphics.s3.amazonaws.com/2266878_1.jpg	https://yadav-certs.s3.amazonaws.com/6271345797.pdf		04/15/18 01:57:29
16	round	1.53	H	SI1	Signature Ideal	62.6%	57%	GIA	2276907866	$9408	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-SI1-yd2088855	https://yadav-gemstone-graphics.s3.amazonaws.com/2088855_1.jpg	https://yadav-certs.s3.amazonaws.com/2276907866.pdf	http://www.yadavjewelry.com/diamonds/videos/2088855	04/15/18 01:57:30
17	round	1.50	H	SI1	Signature Ideal	62.0%	58%	GIA	2195006104	$9409	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2060931	https://yadav-gemstone-graphics.s3.amazonaws.com/2060931_1.jpg	https://yadav-certs.s3.amazonaws.com/2195006104.jpg	http://www.yadavjewelry.com/diamonds/videos/2060931	04/15/18 01:57:31
18	round	1.50	H	SI1	Signature Ideal	61.4%	60%	GIA	5246864492	$9428	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1732963	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5246864492.pdf		04/15/18 01:57:32
19	round	1.50	H	SI1	Signature Ideal	61.6%	61%	GIA	2287147824	$9467	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2309404	https://yadav-gemstone-graphics.s3.amazonaws.com/2309404_1.jpg	https://yadav-certs.s3.amazonaws.com/2287147824.jpg	http://www.yadavjewelry.com/diamonds/videos/2309404	04/15/18 01:57:33
20	round	1.51	H	SI1	Signature Ideal	62.6%	58%	GIA	2195086934	$9488	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2229095	https://yadav-gemstone-graphics.s3.amazonaws.com/2229095_1.jpg	https://yadav-certs.s3.amazonaws.com/2195086934.pdf	http://www.yadavjewelry.com/diamonds/videos/2229095	04/15/18 01:57:34
21	round	1.50	H	SI1	Signature Ideal	62.9%	54%	GIA	2278544026	$9506	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2226087	https://yadav-gemstone-graphics.s3.amazonaws.com/2226087_1.jpg	https://yadav-certs.s3.amazonaws.com/2278544026.pdf	http://www.yadavjewelry.com/diamonds/videos/2226087	04/15/18 01:57:35
22	round	1.50	G	SI1	Signature Ideal	63.1%	57%	GIA	7251469800	$9574	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2080802	https://yadav-gemstone-graphics.s3.amazonaws.com/2080802_1.jpg	https://yadav-certs.s3.amazonaws.com/7251469800.pdf	http://www.yadavjewelry.com/diamonds/videos/2080802	04/15/18 01:57:36
23	round	1.50	H	SI1	Signature Ideal	62.5%	57%	GIA	6271965387	$9635	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2232869	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6271965387.jpg	http://www.yadavjewelry.com/diamonds/videos/2232869	04/15/18 01:57:36
24	round	1.52	H	SI1	Signature Ideal	59.8%	59%	GIA	6193054672	$9672	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2024226	https://yadav-gemstone-graphics.s3.amazonaws.com/2024226_1.jpg	https://yadav-certs.s3.amazonaws.com/6193054672.jpg	http://www.yadavjewelry.com/diamonds/videos/2024226	04/15/18 01:57:37
25	round	1.51	H	SI1	Signature Ideal	62.4%	55%	GIA	6282336870	$9674	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2304842	https://yadav-gemstone-graphics.s3.amazonaws.com/2304842_1.jpg	https://yadav-certs.s3.amazonaws.com/6282336870.pdf	http://www.yadavjewelry.com/diamonds/videos/2304842	04/15/18 01:57:37
26	round	1.51	H	SI1	Signature Ideal	61.1%	59%	GIA	6197208300	$9674	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2317832	https://yadav-gemstone-graphics.s3.amazonaws.com/2317832_1.jpg	https://yadav-certs.s3.amazonaws.com/6197208300.pdf	http://www.yadavjewelry.com/diamonds/videos/2317832	04/15/18 01:57:38
27	round	1.53	H	SI1	Signature Ideal	61.2%	61%	GIA	2176428376	$9685	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-SI1-yd2318868	https://yadav-gemstone-graphics.s3.amazonaws.com/2318868_1.jpg	https://yadav-certs.s3.amazonaws.com/2176428376.jpg		04/15/18 01:57:38
28	round	1.50	H	SI1	Signature Ideal	62.0%	57%	GIA	7282133384	$9686	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2275812	https://yadav-gemstone-graphics.s3.amazonaws.com/2275812_1.jpg	https://yadav-certs.s3.amazonaws.com/7282133384.jpg	http://www.yadavjewelry.com/diamonds/videos/2275812	04/15/18 01:57:39
29	round	1.60	H	SI1	Signature Ideal	62.3%	58%	GIA	3275971711	$9727	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd2305431	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/3275971711.pdf		04/15/18 01:57:39
30	round	1.50	H	SI1	Signature Ideal	63.0%	57%	GIA	6222135349	$9732	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1798679	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6222135349.pdf		04/15/18 01:57:40
31	round	1.52	H	SI1	Signature Ideal	62.6%	57%	GIA	5256062694	$9739	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2312347	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5256062694.pdf		04/15/18 01:57:40
32	round	1.50	H	SI1	Signature Ideal	62.2%	57%	GIA	1285521312	$9746	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2309403	https://yadav-gemstone-graphics.s3.amazonaws.com/2309403_1.jpg	https://yadav-certs.s3.amazonaws.com/1285521312.jpg	http://www.yadavjewelry.com/diamonds/videos/2309403	04/15/18 01:57:41
33	round	1.51	G	SI1	Signature Ideal	62.7%	59%	GIA	7276710979	$9755	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2315691	https://yadav-gemstone-graphics.s3.amazonaws.com/2315691_1.jpg	https://yadav-certs.s3.amazonaws.com/7276710979.pdf	http://www.yadavjewelry.com/diamonds/videos/2315691	04/15/18 01:57:41
34	round	1.56	H	SI1	Signature Ideal	62.4%	58%	GIA	5181390172	$9760	https://www.yadavjewelry.com/diamond/round-diamond-1.56-carat-H-SI1-yd996046	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5181390172.pdf		04/15/18 01:57:42
35	round	1.50	H	SI1	Signature Ideal	62.3%	59%	GIA	1287059631	$9774	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2249383	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1287059631.jpg	http://www.yadavjewelry.com/diamonds/videos/2249383	04/15/18 01:57:42
36	round	1.50	H	SI1	Signature Ideal	62.8%	55%	GIA	1288024613	$9774	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2131423	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1288024613.jpg		04/15/18 01:57:43
37	round	1.54	H	SI1	Signature Ideal	62.0%	59%	GIA	2171644190	$9776	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-SI1-yd995482	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2171644190.pdf		04/15/18 01:57:43
38	round	1.50	H	VS2	Signature Ideal	62.3%	58%	GIA	1196186345	$9854	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2264623	https://yadav-gemstone-graphics.s3.amazonaws.com/2264623_1.jpg	https://yadav-certs.s3.amazonaws.com/1196186345.jpg	http://www.yadavjewelry.com/diamonds/videos/2264623	04/15/18 01:57:44
39	round	1.50	G	SI1	Signature Ideal	60.3%	60%	GIA	1278928869	$9865	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2111291	https://yadav-gemstone-graphics.s3.amazonaws.com/2111291_1.jpg	https://yadav-certs.s3.amazonaws.com/1278928869.pdf	https://yadav-videos.s3.amazonaws.com/1278928869.jpg	04/15/18 01:57:44
40	round	1.54	H	SI1	Signature Ideal	62.0%	60%	GIA	7273679002	$9873	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-SI1-yd2242825	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7273679002.pdf	http://www.yadavjewelry.com/diamonds/videos/2242825	04/15/18 01:57:45
41	round	1.50	G	SI1	Signature Ideal	62.7%	56%	GIA	6281146105	$9899	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2322227	https://yadav-gemstone-graphics.s3.amazonaws.com/2322227_1.jpg	https://yadav-certs.s3.amazonaws.com/6281146105.jpg	http://www.yadavjewelry.com/diamonds/videos/2322227	04/15/18 01:57:45
42	round	1.50	H	SI1	Signature Ideal	61.8%	56%	GIA	2195221416	$9913	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2283043	https://yadav-gemstone-graphics.s3.amazonaws.com/2283043_1.jpg	https://yadav-certs.s3.amazonaws.com/2195221416.jpg	http://www.yadavjewelry.com/diamonds/videos/2283043	04/15/18 01:57:46
43	round	1.50	H	SI1	Signature Ideal	61.5%	61%	GIA	7283107670	$9914	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2235437	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7283107670.jpg	http://www.yadavjewelry.com/diamonds/videos/2235437	04/15/18 01:57:46
44	round	1.51	H	SI1	Signature Ideal	61.5%	58%	GIA	5181975625	$9922	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2252585	https://yadav-gemstone-graphics.s3.amazonaws.com/2252585_1.jpg	https://yadav-certs.s3.amazonaws.com/5181975625.pdf	http://www.yadavjewelry.com/diamonds/videos/2252585	04/15/18 01:57:47
45	round	1.50	H	SI1	Signature Ideal	62.2%	57%	GIA	5191212224	$9958	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2282973	https://yadav-gemstone-graphics.s3.amazonaws.com/2282973_1.jpg	https://yadav-certs.s3.amazonaws.com/5191212224.jpg	http://www.yadavjewelry.com/diamonds/videos/2282973	04/15/18 01:57:47
46	round	1.50	G	SI1	Signature Ideal	62.6%	56%	GIA	1182970177	$10020	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2245102	https://yadav-gemstone-graphics.s3.amazonaws.com/2245102_1.jpg	https://yadav-certs.s3.amazonaws.com/1182970177.pdf	http://www.yadavjewelry.com/diamonds/videos/2245102	04/15/18 01:57:48
47	round	1.50	H	SI1	Signature Ideal	61.0%	60%	GIA	1285230384	$10031	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2304037	https://yadav-gemstone-graphics.s3.amazonaws.com/2304037_1.jpg	https://yadav-certs.s3.amazonaws.com/1285230384.jpg	http://www.yadavjewelry.com/diamonds/videos/2304037	04/15/18 01:57:48
48	round	1.50	G	SI1	Signature Ideal	62.9%	58%	GIA	1278885011	$10051	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2271382	https://yadav-gemstone-graphics.s3.amazonaws.com/2271382_1.jpg	https://yadav-certs.s3.amazonaws.com/1278885011.pdf	https://yadav-videos.s3.amazonaws.com/1278885011.mp4	04/15/18 01:57:49
49	round	1.50	H	VS2	Signature Ideal	61.6%	59%	GIA	5192201217	$10055	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2275885	https://yadav-gemstone-graphics.s3.amazonaws.com/2275885_1.jpg	https://yadav-certs.s3.amazonaws.com/5192201217.jpg	http://www.yadavjewelry.com/diamonds/videos/2275885	04/15/18 01:57:50
50	round	1.52	G	SI1	Signature Ideal	62.7%	55%	GIA	1176141136	$10100	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-G-SI1-yd1972505	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1176141136.pdf		04/15/18 01:57:51
51	round	1.51	G	SI1	Signature Ideal	62.7%	57%	GIA	2195083518	$10103	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2225374	https://yadav-gemstone-graphics.s3.amazonaws.com/2225374_1.jpg	https://yadav-certs.s3.amazonaws.com/2195083518.pdf	http://www.yadavjewelry.com/diamonds/videos/2225374	04/15/18 01:57:52
52	round	1.50	H	VS2	Signature Ideal	62.5%	58%	GIA	2191217971	$10117	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2285859	https://yadav-gemstone-graphics.s3.amazonaws.com/2285859_1.jpg	https://yadav-certs.s3.amazonaws.com/2191217971.jpg	http://www.yadavjewelry.com/diamonds/videos/2285859	04/15/18 01:57:53
53	round	1.50	H	VS2	Signature Ideal	61.4%	59%	GIA	5192032292	$10130	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2042359	https://yadav-gemstone-graphics.s3.amazonaws.com/2042359_1.jpg	https://yadav-certs.s3.amazonaws.com/5192032292.jpg	http://www.yadavjewelry.com/diamonds/videos/2042359	04/15/18 01:57:54
54	round	1.50	H	VS2	Signature Ideal	62.6%	59%	GIA	5181923041	$10156	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2022082	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5181923041.pdf		04/15/18 01:57:55
55	round	1.51	H	SI1	Signature Ideal	61.4%	59%	GIA	6197088758	$10164	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2260925	https://yadav-gemstone-graphics.s3.amazonaws.com/2260925_1.jpg	https://yadav-certs.s3.amazonaws.com/6197088758.pdf	http://www.yadavjewelry.com/diamonds/videos/2260925	04/15/18 01:57:56
56	round	1.52	H	SI1	Signature Ideal	60.0%	60%	GIA	2277372055	$10164	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd1856932	https://yadav-gemstone-graphics.s3.amazonaws.com/1856932_1.jpg	https://yadav-certs.s3.amazonaws.com/2277372055.pdf	http://www.yadavjewelry.com/diamonds/videos/1856932	04/15/18 01:57:57
57	round	1.50	H	SI1	Signature Ideal	57.0%	62%	GIA	3245419146	$10171	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1859595	https://yadav-gemstone-graphics.s3.amazonaws.com/1859595_1.jpg	https://yadav-certs.s3.amazonaws.com/3245419146.pdf	http://www.yadavjewelry.com/diamonds/videos/1859595	04/15/18 01:57:58
58	round	1.51	G	SI1	Signature Ideal	62.2%	57%	GIA	7268340218	$10178	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2284707	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7268340218.pdf		04/15/18 01:57:59
59	round	1.50	G	SI1	Signature Ideal	62.8%	57%	GIA	2244938305	$10178	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2231903	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2244938305.pdf		04/15/18 01:58:00
60	round	1.51	H	SI1	Signature Ideal	62.5%	55%	GIA	2191111974	$10189	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2277986	https://yadav-gemstone-graphics.s3.amazonaws.com/2277986_1.jpg	https://yadav-certs.s3.amazonaws.com/2191111974.pdf	http://www.yadavjewelry.com/diamonds/videos/2277986	04/15/18 01:58:01
61	round	1.50	G	SI1	Signature Ideal	62.7%	57%	GIA	6271552379	$10195	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2269398	https://yadav-gemstone-graphics.s3.amazonaws.com/2269398_1.jpg	https://yadav-certs.s3.amazonaws.com/6271552379.pdf	https://yadav-videos.s3.amazonaws.com/6271552379.mp4	04/15/18 01:58:02
62	round	1.50	G	SI1	Signature Ideal	61.6%	61%	GIA	2287517823	$10221	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2300503	https://yadav-gemstone-graphics.s3.amazonaws.com/2300503_1.jpg	https://yadav-certs.s3.amazonaws.com/2287517823.jpg	http://www.yadavjewelry.com/diamonds/videos/2300503	04/15/18 01:58:03
63	round	1.50	H	VS2	Signature Ideal	61.4%	60%	GIA	5192205481	$10242	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2276030	https://yadav-gemstone-graphics.s3.amazonaws.com/2276030_1.jpg	https://yadav-certs.s3.amazonaws.com/5192205481.jpg	http://www.yadavjewelry.com/diamonds/videos/2276030	04/15/18 01:58:04
64	round	1.50	G	SI1	Signature Ideal	62.5%	57%	GIA	2256775817	$10247	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2002563	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2256775817.pdf		04/15/18 01:58:04
65	round	1.52	H	VS2	Signature Ideal	59.6%	60%	GIA	5191175410	$10255	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-VS2-yd2275935	https://yadav-gemstone-graphics.s3.amazonaws.com/2275935_1.jpg	https://yadav-certs.s3.amazonaws.com/5191175410.jpg	http://www.yadavjewelry.com/diamonds/videos/2275935	04/15/18 01:58:05
66	round	1.51	H	VS2	Signature Ideal	61.7%	59%	GIA	1192186337	$10268	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-VS2-yd2264539	https://yadav-gemstone-graphics.s3.amazonaws.com/2264539_1.jpg	https://yadav-certs.s3.amazonaws.com/1192186337.jpg	http://www.yadavjewelry.com/diamonds/videos/2264539	04/15/18 01:58:06
67	round	1.60	H	SI1	Signature Ideal	62.5%	58%	GIA	6245864624	$10277	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd2268375	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6245864624.jpg	http://www.yadavjewelry.com/diamonds/videos/2268375	04/15/18 01:58:06
68	round	1.50	H	VS2	Signature Ideal	62.1%	60%	GIA	1243140250	$10288	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2039511	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1243140250.pdf		04/15/18 01:58:07
69	round	1.60	H	SI1	Signature Ideal	62.6%	58%	GIA	1259703151	$10311	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd1919666	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1259703151.pdf		04/15/18 01:58:07
70	round	1.50	G	SI1	Signature Ideal	62.7%	56%	GIA	2286478144	$10325	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2266958	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2286478144.pdf		04/15/18 01:58:08
71	round	1.54	H	VS2	Signature Ideal	62.6%	56%	GIA	7288032480	$10331	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-VS2-yd2272635	https://yadav-gemstone-graphics.s3.amazonaws.com/2272635_1.jpg	https://yadav-certs.s3.amazonaws.com/7288032480.pdf	https://yadav-videos.s3.amazonaws.com/7288032480.mp4	04/15/18 01:58:08
72	round	1.50	G	SI1	Signature Ideal	60.8%	59%	GIA	7241988080	$10336	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd995813	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7241988080.pdf		04/15/18 01:58:09
73	round	1.50	G	SI1	Signature Ideal	61.9%	60%	GIA	6281549066	$10340	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2311340	https://yadav-gemstone-graphics.s3.amazonaws.com/2311340_1.jpg	https://yadav-certs.s3.amazonaws.com/6281549066.pdf	http://www.yadavjewelry.com/diamonds/videos/2311340	04/15/18 01:58:09
74	round	1.53	H	VS2	Signature Ideal	62.9%	58%	GIA	2287121612	$10359	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-VS2-yd2284669	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2287121612.pdf		04/15/18 01:58:10
75	round	1.60	G	SI1	Signature Ideal	62.6%	57%	GIA	6281302929	$10392	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-G-SI1-yd2322237	https://yadav-gemstone-graphics.s3.amazonaws.com/2322237_1.jpg	https://yadav-certs.s3.amazonaws.com/6281302929.jpg	http://www.yadavjewelry.com/diamonds/videos/2322237	04/15/18 01:58:10
