	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
28	round	1.50	G	SI1	Signature Ideal	62.1%	56%	GIA	7278800100	$10195	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2380071	https://yadav-gemstone-graphics.s3.amazonaws.com/2380071_1.jpg	https://yadav-certs.s3.amazonaws.com/7278800100.pdf	https://yadav-videos.s3.amazonaws.com/7278800100.mp4	04/30/18 15:31:12
29	round	1.50	H	VS2	Signature Ideal	62.7%	60%	GIA	6282254895	$10231	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2324533	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6282254895.pdf	http://www.yadavjewelry.com/diamonds/videos/2324533	04/30/18 15:31:13
30	round	1.50	G	SI1	Signature Ideal	62.5%	57%	GIA	2256775817	$10247	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2002563	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2256775817.pdf		04/30/18 15:31:13
31	round	1.51	G	SI1	Signature Ideal	62.4%	60%	GIA	6285310740	$10263	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2272659	https://yadav-gemstone-graphics.s3.amazonaws.com/2272659_1.jpg	https://yadav-certs.s3.amazonaws.com/6285310740.pdf	https://yadav-videos.s3.amazonaws.com/6285310740.mp4	04/30/18 15:31:14
32	round	1.50	G	SI1	Signature Ideal	61.9%	60%	GIA	6281549066	$10264	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2311340	https://yadav-gemstone-graphics.s3.amazonaws.com/2311340_1.jpg	https://yadav-certs.s3.amazonaws.com/6281549066.pdf	http://www.yadavjewelry.com/diamonds/videos/2311340	04/30/18 15:31:15
33	round	1.60	H	SI1	Signature Ideal	62.5%	58%	GIA	6245864624	$10277	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd2268375	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6245864624.jpg	http://www.yadavjewelry.com/diamonds/videos/2268375	04/30/18 15:31:16
34	round	1.50	G	SI1	Signature Ideal	60.8%	59%	GIA	2195025659	$10289	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2321689	https://yadav-gemstone-graphics.s3.amazonaws.com/2321689_1.jpg	https://yadav-certs.s3.amazonaws.com/2195025659.pdf	http://www.yadavjewelry.com/diamonds/videos/2321689	04/30/18 15:31:17
35	round	1.50	H	SI1	Signature Ideal	62.7%	56%	GIA	6281583914	$10311	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2410576	https://yadav-gemstone-graphics.s3.amazonaws.com/2410576_1.jpg	https://yadav-certs.s3.amazonaws.com/6281583914.jpg	http://www.yadavjewelry.com/diamonds/videos/2410576	04/30/18 15:31:17
36	round	1.60	H	SI1	Signature Ideal	62.6%	58%	GIA	1259703151	$10311	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd1919666	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1259703151.pdf		04/30/18 15:31:18
37	round	1.52	G	SI1	Signature Ideal	62.5%	58%	GIA	2191049663	$10322	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-G-SI1-yd2407657	https://yadav-gemstone-graphics.s3.amazonaws.com/2407657_1.jpg	https://yadav-certs.s3.amazonaws.com/2191049663.pdf	http://www.yadavjewelry.com/diamonds/videos/2407657	04/30/18 15:31:19
38	round	1.50	G	SI1	Signature Ideal	62.7%	56%	GIA	2286478144	$10325	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2266958	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2286478144.pdf	http://www.yadavjewelry.com/diamonds/videos/2266958	04/30/18 15:31:20
39	round	1.51	G	SI1	Signature Ideal	62.8%	55%	GIA	1283596035	$10409	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2319789	https://yadav-gemstone-graphics.s3.amazonaws.com/2319789_1.jpg	https://yadav-certs.s3.amazonaws.com/1283596035.pdf	http://www.yadavjewelry.com/diamonds/videos/2319789	04/30/18 15:31:20
40	round	1.54	H	SI1	Signature Ideal	61.4%	58%	GIA	2186357085	$10419	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-SI1-yd1100116	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2186357085.pdf		04/30/18 15:31:21
41	round	1.50	G	SI1	Signature Ideal	62.4%	57%	GIA	1287018910	$10444	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2416277	https://yadav-gemstone-graphics.s3.amazonaws.com/2416277_1.jpg	https://yadav-certs.s3.amazonaws.com/1287018910.pdf	http://www.yadavjewelry.com/diamonds/videos/2416277	04/30/18 15:31:22
42	round	1.50	H	SI1	Signature Ideal	62.7%	57%	GIA	5191179880	$10448	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2132931	https://yadav-gemstone-graphics.s3.amazonaws.com/2132931_1.jpg	https://yadav-certs.s3.amazonaws.com/5191179880.jpg	https://yadav-videos.s3.amazonaws.com/5191179880.mp4	04/30/18 15:31:23
43	round	1.51	H	VS2	Signature Ideal	60.4%	59%	GIA	5192084655	$10452	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-VS2-yd2081215	https://yadav-gemstone-graphics.s3.amazonaws.com/2081215_1.jpg	https://yadav-certs.s3.amazonaws.com/5192084655.pdf	http://www.yadavjewelry.com/diamonds/videos/2081215	04/30/18 15:31:24
44	round	1.51	H	VS2	Signature Ideal	61.2%	60%	GIA	2266192995	$10454	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-VS2-yd2090662	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2266192995.pdf		04/30/18 15:31:24
45	round	1.52	G	SI1	Signature Ideal	62.8%	57%	GIA	6265884270	$10474	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-G-SI1-yd1992887	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6265884270.pdf		04/30/18 15:31:25
46	round	1.53	H	SI1	Signature Ideal	59.0%	60%	GIA	2195128739	$10517	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-SI1-yd2222124	https://yadav-gemstone-graphics.s3.amazonaws.com/2222124_1.jpg	https://yadav-certs.s3.amazonaws.com/2195128739.pdf	http://www.yadavjewelry.com/diamonds/videos/2222124	04/30/18 15:31:26
47	round	1.51	H	SI1	Signature Ideal	61.6%	58%	GIA	1285690222	$10518	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2383515	https://yadav-gemstone-graphics.s3.amazonaws.com/2383515_1.jpg	https://yadav-certs.s3.amazonaws.com/1285690222.jpg	https://yadav-videos.s3.amazonaws.com/1285690222.mp4	04/30/18 15:31:27
48	round	1.50	H	SI1	Signature Ideal	63.0%	55%	GIA	7271829695	$10522	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2354696	https://yadav-gemstone-graphics.s3.amazonaws.com/2354696_1.jpg	https://yadav-certs.s3.amazonaws.com/7271829695.pdf	http://www.yadavjewelry.com/diamonds/videos/2354696	04/30/18 15:31:27
49	round	1.52	G	SI1	Signature Ideal	59.3%	60%	GIA	6281337026	$10532	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-G-SI1-yd2380195	https://yadav-gemstone-graphics.s3.amazonaws.com/2380195_1.jpg	https://yadav-certs.s3.amazonaws.com/6281337026.pdf	https://yadav-videos.s3.amazonaws.com/6281337026.jpg	04/30/18 15:31:28
50	round	1.59	H	SI1	Signature Ideal	61.1%	59%	GIA	5191057752	$10536	https://www.yadavjewelry.com/diamond/round-diamond-1.59-carat-H-SI1-yd2407647	https://yadav-gemstone-graphics.s3.amazonaws.com/2407647_1.jpg	https://yadav-certs.s3.amazonaws.com/5191057752.pdf	http://www.yadavjewelry.com/diamonds/videos/2407647	04/30/18 15:31:29
51	round	1.52	G	SI1	Signature Ideal	62.4%	56%	GIA	6251846140	$10539	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-G-SI1-yd2106874	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6251846140.pdf		04/30/18 15:31:30
52	round	1.50	G	SI1	Signature Ideal	61.8%	59%	GIA	6271348207	$10558	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2397947	https://yadav-gemstone-graphics.s3.amazonaws.com/2397947_1.jpg	https://yadav-certs.s3.amazonaws.com/6271348207.pdf	http://www.yadavjewelry.com/diamonds/videos/2397947	04/30/18 15:31:30
53	round	1.51	G	SI1	Signature Ideal	62.1%	60%	GIA	7222785355	$10563	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2277551	https://yadav-gemstone-graphics.s3.amazonaws.com/2277551_1.jpg	https://yadav-certs.s3.amazonaws.com/7222785355.pdf		04/30/18 15:31:31
54	round	1.60	H	SI1	Signature Ideal	60.9%	59%	GIA	6197049599	$10600	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd2367899	https://yadav-gemstone-graphics.s3.amazonaws.com/2367899_1.jpg	https://yadav-certs.s3.amazonaws.com/6197049599.pdf	http://www.yadavjewelry.com/diamonds/videos/2367899	04/30/18 15:31:32
55	round	1.52	H	SI1	Signature Ideal	61.6%	61%	GIA	2257374987	$10612	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2085474	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2257374987.pdf		04/30/18 15:31:33
56	round	1.51	G	SI1	Signature Ideal	62.1%	58%	GIA	5253253497	$10624	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd995749	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5253253497.pdf		04/30/18 15:31:33
57	round	1.50	G	SI1	Signature Ideal	62.6%	59%	GIA	6285691386	$10647	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2410572	https://yadav-gemstone-graphics.s3.amazonaws.com/2410572_1.jpg	https://yadav-certs.s3.amazonaws.com/6285691386.jpg	http://www.yadavjewelry.com/diamonds/videos/2410572	04/30/18 15:31:34
58	round	1.58	G	SI1	Signature Ideal	61.6%	58%	GIA	5171925527	$10650	https://www.yadavjewelry.com/diamond/round-diamond-1.58-carat-G-SI1-yd2412058	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5171925527.pdf		04/30/18 15:31:35
59	round	1.51	H	VS2	Signature Ideal	62.4%	55%	GIA	7252831096	$10665	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-VS2-yd1109816	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7252831096.pdf		04/30/18 15:31:36
60	round	1.51	G	SI1	Signature Ideal	59.0%	61%	GIA	5196227944	$10697	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2003193	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5196227944.pdf		04/30/18 15:31:37
61	round	1.50	H	VS2	Signature Ideal	63.5%	56%	GIA	1289276499	$10698	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2226816	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1289276499.pdf	http://www.yadavjewelry.com/diamonds/videos/2226816	04/30/18 15:31:37
62	round	1.50	H	VS2	Signature Ideal	62.3%	56%	GIA	5191125777	$10711	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2322790	https://yadav-gemstone-graphics.s3.amazonaws.com/2322790_1.jpg	https://yadav-certs.s3.amazonaws.com/5191125777.pdf	http://www.yadavjewelry.com/diamonds/videos/2322790	04/30/18 15:31:38
63	round	1.50	H	VS2	Signature Ideal	62.2%	58%	GIA	6251193244	$10712	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2235438	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6251193244.jpg	http://www.yadavjewelry.com/diamonds/videos/2235438	04/30/18 15:31:39
64	round	1.55	H	VS2	Signature Ideal	62.6%	58%	GIA	1278633641	$10731	https://www.yadavjewelry.com/diamond/round-diamond-1.55-carat-H-VS2-yd2022139	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1278633641.pdf		04/30/18 15:31:40
65	round	1.51	G	SI1	Signature Ideal	62.4%	55%	GIA	2236609737	$10744	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2227176	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2236609737.jpg	http://www.yadavjewelry.com/diamonds/videos/2227176	04/30/18 15:31:41
66	round	1.63	H	SI1	Signature Ideal	56.0%	62%	GIA	1235856809	$10747	https://www.yadavjewelry.com/diamond/round-diamond-1.63-carat-H-SI1-yd2086360	https://yadav-gemstone-graphics.s3.amazonaws.com/2086360_1.jpg	https://yadav-certs.s3.amazonaws.com/1235856809.pdf	http://www.yadavjewelry.com/diamonds/videos/2086360	04/30/18 15:31:41
67	round	1.62	H	SI1	Signature Ideal	62.8%	57%	GIA	5192018862	$10750	https://www.yadavjewelry.com/diamond/round-diamond-1.62-carat-H-SI1-yd2321785	https://yadav-gemstone-graphics.s3.amazonaws.com/2321785_1.jpg	https://yadav-certs.s3.amazonaws.com/5192018862.pdf	http://www.yadavjewelry.com/diamonds/videos/2321785	04/30/18 15:31:42
68	round	1.59	H	VS2	Signature Ideal	62.9%	57%	GIA	6211710059	$10751	https://www.yadavjewelry.com/diamond/round-diamond-1.59-carat-H-VS2-yd2312343	https://yadav-gemstone-graphics.s3.amazonaws.com/2312343_1.jpg	https://yadav-certs.s3.amazonaws.com/6211710059.pdf		04/30/18 15:31:43
69	round	1.55	H	VS2	Signature Ideal	62.6%	55%	GIA	6193049092	$10789	https://www.yadavjewelry.com/diamond/round-diamond-1.55-carat-H-VS2-yd2371429	https://yadav-gemstone-graphics.s3.amazonaws.com/2371429_1.jpg	https://yadav-certs.s3.amazonaws.com/6193049092.pdf	http://www.yadavjewelry.com/diamonds/videos/2371429	04/30/18 15:31:44
70	round	1.51	G	SI1	Signature Ideal	62.5%	55%	GIA	2195030451	$10803	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2324624	https://yadav-gemstone-graphics.s3.amazonaws.com/2324624_1.jpg	https://yadav-certs.s3.amazonaws.com/2195030451.pdf	http://www.yadavjewelry.com/diamonds/videos/2324624	04/30/18 15:31:45
71	round	1.51	H	SI1	Signature Ideal	57.0%	62%	GIA	1182299907	$10804	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd1859618	https://yadav-gemstone-graphics.s3.amazonaws.com/1859618_1.jpg	https://yadav-certs.s3.amazonaws.com/1182299907.pdf	http://www.yadavjewelry.com/diamonds/videos/1859618	04/30/18 15:31:45
72	round	1.51	H	SI1	Signature Ideal	59.0%	60%	GIA	6187621490	$10804	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd1856910	https://yadav-gemstone-graphics.s3.amazonaws.com/1856910_1.jpg	https://yadav-certs.s3.amazonaws.com/6187621490.pdf	http://www.yadavjewelry.com/diamonds/videos/1856910	04/30/18 15:31:46
73	round	1.50	G	SI1	Signature Ideal	56.0%	62%	GIA	6187350084	$10953	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd1856837	https://yadav-gemstone-graphics.s3.amazonaws.com/1856837_1.jpg	https://yadav-certs.s3.amazonaws.com/6187350084.pdf	http://www.yadavjewelry.com/diamonds/videos/1856837	04/30/18 15:31:47
74	round	1.50	G	SI1	Signature Ideal	61.8%	59%	GIA	2277838684	$10970	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2226822	https://yadav-gemstone-graphics.s3.amazonaws.com/2226822_1.jpg	https://yadav-certs.s3.amazonaws.com/2277838684.pdf	http://www.yadavjewelry.com/diamonds/videos/2226822	04/30/18 15:31:48
75	round	1.70	H	SI1	Signature Ideal	63.4%	56%	GIA	6271825338	$10970	https://www.yadavjewelry.com/diamond/round-diamond-1.70-carat-H-SI1-yd2074961	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6271825338.pdf		04/30/18 15:31:48
76	round	1.52	G	SI1	Signature Ideal	62.1%	58%	GIA	5263828555	$10970	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-G-SI1-yd2227178	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5263828555.jpg	http://www.yadavjewelry.com/diamonds/videos/2227178	04/30/18 15:31:49
