	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
0	round	1.51	H	SI1	Signature Ideal	62.3%	58%	GIA	6285637035	$9080	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2425046	https://yadav-gemstone-graphics.s3.amazonaws.com/2425046_1.jpg	https://yadav-certs.s3.amazonaws.com/6285637035.pdf	http://www.yadavjewelry.com/diamonds/videos/2425046	05/01/18 11:31:27
1	round	1.52	H	SI1	Signature Ideal	61.1%	57%	GIA	6285335911	$9165	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2419833		https://yadav-certs.s3.amazonaws.com/6285335911.pdf	http://www.yadavjewelry.com/diamonds/videos/2419833	05/01/18 11:31:30
2	round	1.50	H	SI1	Signature Ideal	60.0%	62%	GIA	1192135659	$9189	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2168942	https://yadav-gemstone-graphics.s3.amazonaws.com/2168942_1.jpg	https://yadav-certs.s3.amazonaws.com/1192135659.pdf	http://www.yadavjewelry.com/diamonds/videos/2168942	05/01/18 11:31:32
3	round	1.50	H	SI1	Signature Ideal	61.9%	59%	GIA	5181929505	$9216	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2432411	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5181929505.pdf		05/01/18 11:31:34
4	round	1.51	H	SI1	Signature Ideal	61.3%	59%	GIA	6272533828	$9321	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2434829	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6272533828.pdf		05/01/18 11:31:34
5	round	1.50	H	SI1	Signature Ideal	61.4%	60%	GIA	5246864492	$9428	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1732963	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5246864492.pdf		05/01/18 11:31:36
6	round	1.50	G	SI1	Signature Ideal	63.1%	57%	GIA	7251469800	$9498	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2080802	https://yadav-gemstone-graphics.s3.amazonaws.com/2080802_1.jpg	https://yadav-certs.s3.amazonaws.com/7251469800.pdf	http://www.yadavjewelry.com/diamonds/videos/2080802	05/01/18 11:31:37
7	round	1.51	H	SI1	Signature Ideal	61.5%	56%	GIA	5276397635	$9545	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2432499	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5276397635.pdf		05/01/18 11:31:37
8	round	1.50	H	SI1	Signature Ideal	63.2%	55%	GIA	6285106076	$9617	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2340800	https://yadav-gemstone-graphics.s3.amazonaws.com/2340800_1.jpg	https://yadav-certs.s3.amazonaws.com/6285106076.pdf	http://www.yadavjewelry.com/diamonds/videos/2340800	05/01/18 11:31:38
9	round	1.50	H	SI1	Signature Ideal	62.5%	57%	GIA	6271965387	$9635	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2232869	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6271965387.jpg	http://www.yadavjewelry.com/diamonds/videos/2232869	05/01/18 11:31:40
