	shape	carat	color	clarity	cut	depth	table	lab	lab_id	price	url	img_url	cert_url	vid_url	date
13	round	1.50	H	SI1	Signature Ideal	62.0%	58%	GIA	2195055928	$9283	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2024484	https://yadav-gemstone-graphics.s3.amazonaws.com/2024484_1.jpg	https://yadav-certs.s3.amazonaws.com/2195055928.jpg	http://www.yadavjewelry.com/diamonds/videos/2024484	04/05/18 13:31:49
14	round	1.52	H	SI1	Signature Ideal	62.6%	58%	GIA	1278711035	$9314	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2271318	https://yadav-gemstone-graphics.s3.amazonaws.com/2271318_1.jpg	https://yadav-certs.s3.amazonaws.com/1278711035.pdf		04/05/18 13:31:50
15	round	1.51	H	SI1	Signature Ideal	62.7%	56%	GIA	5182918205	$9321	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2117294	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5182918205.pdf		04/05/18 13:31:50
16	round	1.50	H	SI1	Signature Ideal	63.3%	56%	GIA	3285432199	$9324	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2262594	https://yadav-gemstone-graphics.s3.amazonaws.com/2262594_1.jpg	https://yadav-certs.s3.amazonaws.com/3285432199.jpg	http://www.yadavjewelry.com/diamonds/videos/2262594	04/05/18 13:31:53
17	round	1.50	H	SI1	Signature Ideal	60.8%	59%	GIA	2274923787	$9338	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2271509	https://yadav-gemstone-graphics.s3.amazonaws.com/2271509_1.jpg	https://yadav-certs.s3.amazonaws.com/2274923787.pdf		04/05/18 13:31:54
18	round	1.50	H	SI1	Signature Ideal	61.7%	58%	GIA	1287027598	$9364	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2051069	https://yadav-gemstone-graphics.s3.amazonaws.com/2051069_1.jpg	https://yadav-certs.s3.amazonaws.com/1287027598.jpg	http://www.yadavjewelry.com/diamonds/videos/2051069	04/05/18 13:31:54
19	round	1.53	H	SI1	Signature Ideal	62.7%	57%	GIA	6282234574	$9375	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-SI1-yd2272515	https://yadav-gemstone-graphics.s3.amazonaws.com/2272515_1.jpg	https://yadav-certs.s3.amazonaws.com/6282234574.pdf		04/05/18 13:31:55
20	round	1.52	H	SI1	Signature Ideal	61.1%	57%	GIA	6285335911	$9398	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2135749	https://yadav-gemstone-graphics.s3.amazonaws.com/2135749_1.jpg	https://yadav-certs.s3.amazonaws.com/6285335911.pdf	https://yadav-videos.s3.amazonaws.com/6285335911.mp4	04/05/18 13:31:56
21	round	1.50	H	SI1	Signature Ideal	57.6%	61%	GIA	6271345797	$9399	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2266878	https://yadav-gemstone-graphics.s3.amazonaws.com/2266878_1.jpg	https://yadav-certs.s3.amazonaws.com/6271345797.pdf		04/05/18 13:31:57
22	round	1.51	H	SI1	Signature Ideal	62.7%	57%	GIA	7272441579	$9400	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2271316	https://yadav-gemstone-graphics.s3.amazonaws.com/2271316_1.jpg	https://yadav-certs.s3.amazonaws.com/7272441579.pdf		04/05/18 13:31:58
23	round	1.53	H	SI1	Signature Ideal	62.6%	57%	GIA	2276907866	$9408	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-SI1-yd2088855	https://yadav-gemstone-graphics.s3.amazonaws.com/2088855_1.jpg	https://yadav-certs.s3.amazonaws.com/2276907866.pdf	http://www.yadavjewelry.com/diamonds/videos/2088855	04/05/18 13:31:58
24	round	1.50	H	SI1	Signature Ideal	62.0%	58%	GIA	2195006104	$9409	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2060931	https://yadav-gemstone-graphics.s3.amazonaws.com/2060931_1.jpg	https://yadav-certs.s3.amazonaws.com/2195006104.jpg	http://www.yadavjewelry.com/diamonds/videos/2060931	04/05/18 13:31:59
25	round	1.55	H	SI1	Signature Ideal	62.0%	59%	GIA	2277182898	$9423	https://www.yadavjewelry.com/diamond/round-diamond-1.55-carat-H-SI1-yd2013762	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2277182898.pdf		04/05/18 13:32:00
26	round	1.50	H	SI1	Signature Ideal	61.4%	60%	GIA	5246864492	$9428	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1732963	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5246864492.pdf		04/05/18 13:32:01
27	round	1.50	H	SI1	Signature Ideal	62.9%	57%	GIA	7286318041	$9455	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2277332	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7286318041.pdf	http://www.yadavjewelry.com/diamonds/videos/2277332	04/05/18 13:32:03
28	round	1.51	H	SI1	Signature Ideal	62.6%	58%	GIA	2195086934	$9488	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2229095	https://yadav-gemstone-graphics.s3.amazonaws.com/2229095_1.jpg	https://yadav-certs.s3.amazonaws.com/2195086934.pdf	http://www.yadavjewelry.com/diamonds/videos/2229095	04/05/18 13:32:04
29	round	1.50	H	SI1	Signature Ideal	62.9%	58%	GIA	2274986290	$9533	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2254870	https://yadav-gemstone-graphics.s3.amazonaws.com/2254870_1.jpg	https://yadav-certs.s3.amazonaws.com/2274986290.jpg	http://www.yadavjewelry.com/diamonds/videos/2254870	04/05/18 13:32:05
30	round	1.50	G	SI1	Signature Ideal	63.1%	57%	GIA	7251469800	$9574	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2080802	https://yadav-gemstone-graphics.s3.amazonaws.com/2080802_1.jpg	https://yadav-certs.s3.amazonaws.com/7251469800.pdf	http://www.yadavjewelry.com/diamonds/videos/2080802	04/05/18 13:32:05
31	round	1.50	H	VS2	Signature Ideal	62.2%	57%	GIA	1275307785	$9582	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd1547471	https://yadav-gemstone-graphics.s3.amazonaws.com/1547471_1.jpg	https://yadav-certs.s3.amazonaws.com/1275307785.jpg	http://www.yadavjewelry.com/diamonds/videos/1547471	04/05/18 13:32:06
32	round	1.50	H	SI1	Signature Ideal	62.9%	54%	GIA	2278544026	$9615	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2226087	https://yadav-gemstone-graphics.s3.amazonaws.com/2226087_1.jpg	https://yadav-certs.s3.amazonaws.com/2278544026.pdf	http://www.yadavjewelry.com/diamonds/videos/2226087	04/05/18 13:32:07
33	round	1.50	H	SI1	Signature Ideal	62.5%	57%	GIA	6271965387	$9635	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2232869	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6271965387.jpg	http://www.yadavjewelry.com/diamonds/videos/2232869	04/05/18 13:32:08
34	round	1.52	H	SI1	Signature Ideal	59.8%	59%	GIA	6193054672	$9672	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2024226	https://yadav-gemstone-graphics.s3.amazonaws.com/2024226_1.jpg	https://yadav-certs.s3.amazonaws.com/6193054672.jpg	http://www.yadavjewelry.com/diamonds/videos/2024226	04/05/18 13:32:09
35	round	1.53	H	SI1	Signature Ideal	61.2%	61%	GIA	2176428376	$9685	https://www.yadavjewelry.com/diamond/round-diamond-1.53-carat-H-SI1-yd2169492	https://yadav-gemstone-graphics.s3.amazonaws.com/2169492_1.jpg	https://yadav-certs.s3.amazonaws.com/2176428376.jpg		04/05/18 13:32:10
36	round	1.50	H	SI1	Signature Ideal	62.0%	57%	GIA	7282133384	$9686	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2275812	https://yadav-gemstone-graphics.s3.amazonaws.com/2275812_1.jpg	https://yadav-certs.s3.amazonaws.com/7282133384.jpg	http://www.yadavjewelry.com/diamonds/videos/2275812	04/05/18 13:32:10
37	round	1.50	H	SI1	Signature Ideal	63.0%	57%	GIA	6222135349	$9732	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1798679	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/6222135349.pdf		04/05/18 13:32:11
38	round	1.50	H	SI1	Signature Ideal	58.6%	61%	GIA	2286345496	$9735	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2187182	https://yadav-gemstone-graphics.s3.amazonaws.com/2187182_1.jpg	https://yadav-certs.s3.amazonaws.com/2286345496.jpg	http://www.yadavjewelry.com/diamonds/videos/2187182	04/05/18 13:32:12
39	round	1.52	H	SI1	Signature Ideal	62.6%	57%	GIA	5256062694	$9739	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2039512	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5256062694.pdf		04/05/18 13:32:13
40	round	1.50	H	SI1	Signature Ideal	61.6%	61%	GIA	2287147824	$9750	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2242417	https://yadav-gemstone-graphics.s3.amazonaws.com/2242417_1.jpg	https://yadav-certs.s3.amazonaws.com/2287147824.jpg	http://www.yadavjewelry.com/diamonds/videos/2242417	04/05/18 13:32:14
41	round	1.51	G	SI1	Signature Ideal	62.7%	59%	GIA	7276710979	$9755	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2249541	https://yadav-gemstone-graphics.s3.amazonaws.com/2249541_1.jpg	https://yadav-certs.s3.amazonaws.com/7276710979.pdf	http://www.yadavjewelry.com/diamonds/videos/2249541	04/05/18 13:32:15
42	round	1.56	H	SI1	Signature Ideal	62.4%	58%	GIA	5181390172	$9760	https://www.yadavjewelry.com/diamond/round-diamond-1.56-carat-H-SI1-yd996046	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5181390172.pdf		04/05/18 13:32:15
43	round	1.52	H	SI1	Signature Ideal	60.4%	57%	GIA	2195057774	$9772	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd2145419	https://yadav-gemstone-graphics.s3.amazonaws.com/2145419_1.jpg	https://yadav-certs.s3.amazonaws.com/2195057774.pdf	http://www.yadavjewelry.com/diamonds/videos/2145419	04/05/18 13:32:16
44	round	1.50	H	SI1	Signature Ideal	62.8%	55%	GIA	1288024613	$9774	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2131423	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1288024613.jpg		04/05/18 13:32:17
45	round	1.50	H	SI1	Signature Ideal	62.3%	59%	GIA	1287059631	$9774	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2249383	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1287059631.jpg	http://www.yadavjewelry.com/diamonds/videos/2249383	04/05/18 13:32:18
46	round	1.54	H	SI1	Signature Ideal	62.0%	59%	GIA	2171644190	$9776	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-SI1-yd995482	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2171644190.pdf		04/05/18 13:32:19
47	round	1.50	H	VS2	Signature Ideal	62.5%	57%	GIA	5192063711	$9793	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2055489	https://yadav-gemstone-graphics.s3.amazonaws.com/2055489_1.jpg	https://yadav-certs.s3.amazonaws.com/5192063711.jpg	http://www.yadavjewelry.com/diamonds/videos/2055489	04/05/18 13:32:20
48	round	1.55	H	SI1	Signature Ideal	62.7%	57%	GIA	7271925022	$9798	https://www.yadavjewelry.com/diamond/round-diamond-1.55-carat-H-SI1-yd2271510	https://yadav-gemstone-graphics.s3.amazonaws.com/2271510_1.jpg	https://yadav-certs.s3.amazonaws.com/7271925022.pdf		04/05/18 13:32:20
49	round	1.56	H	SI1	Signature Ideal	61.5%	60%	GIA	2204788888	$9844	https://www.yadavjewelry.com/diamond/round-diamond-1.56-carat-H-SI1-yd2232849	https://yadav-gemstone-graphics.s3.amazonaws.com/2232849_1.jpg	https://yadav-certs.s3.amazonaws.com/2204788888.pdf		04/05/18 13:32:21
50	round	1.50	H	VS2	Signature Ideal	62.3%	58%	GIA	1196186345	$9854	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2264623	https://yadav-gemstone-graphics.s3.amazonaws.com/2264623_1.jpg	https://yadav-certs.s3.amazonaws.com/1196186345.jpg	http://www.yadavjewelry.com/diamonds/videos/2264623	04/05/18 13:32:22
51	round	1.50	G	SI1	Signature Ideal	60.3%	60%	GIA	1278928869	$9865	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2111291	https://yadav-gemstone-graphics.s3.amazonaws.com/2111291_1.jpg	https://yadav-certs.s3.amazonaws.com/1278928869.pdf		04/05/18 13:32:23
52	round	1.50	H	SI1	Signature Ideal	61.5%	61%	GIA	7283107670	$9914	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2235437	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7283107670.jpg	http://www.yadavjewelry.com/diamonds/videos/2235437	04/05/18 13:32:24
53	round	1.50	H	SI1	Signature Ideal	63.2%	55%	GIA	6285106076	$9941	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd2226059	https://yadav-gemstone-graphics.s3.amazonaws.com/2226059_1.jpg	https://yadav-certs.s3.amazonaws.com/6285106076.pdf	http://www.yadavjewelry.com/diamonds/videos/2226059	04/05/18 13:32:25
54	round	1.60	H	SI1	Signature Ideal	61.5%	58%	GIA	2287302373	$9960	https://www.yadavjewelry.com/diamond/round-diamond-1.60-carat-H-SI1-yd2272665	https://yadav-gemstone-graphics.s3.amazonaws.com/2272665_1.jpg	https://yadav-certs.s3.amazonaws.com/2287302373.pdf		04/05/18 13:32:26
55	round	1.54	H	SI1	Signature Ideal	62.0%	60%	GIA	7273679002	$9984	https://www.yadavjewelry.com/diamond/round-diamond-1.54-carat-H-SI1-yd2242825	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/7273679002.pdf	http://www.yadavjewelry.com/diamonds/videos/2242825	04/05/18 13:32:26
56	round	1.51	H	SI1	Signature Ideal	61.5%	58%	GIA	5181975625	$9994	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2252585	https://yadav-gemstone-graphics.s3.amazonaws.com/2252585_1.jpg	https://yadav-certs.s3.amazonaws.com/5181975625.pdf	http://www.yadavjewelry.com/diamonds/videos/2252585	04/05/18 13:32:27
57	round	1.51	H	VS2	Signature Ideal	61.9%	57%	GIA	5191098502	$10002	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-VS2-yd2062116	https://yadav-gemstone-graphics.s3.amazonaws.com/2062116_1.jpg	https://yadav-certs.s3.amazonaws.com/5191098502.jpg	http://www.yadavjewelry.com/diamonds/videos/2062116	04/05/18 13:32:28
58	round	1.50	H	VS2	Signature Ideal	62.2%	56%	GIA	2264602777	$10002	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd1798947	https://yadav-gemstone-graphics.s3.amazonaws.com/1798947_1.jpg	https://yadav-certs.s3.amazonaws.com/2264602777.jpg	http://www.yadavjewelry.com/diamonds/videos/1798947	04/05/18 13:32:29
59	round	1.51	H	SI1	Signature Ideal	62.5%	56%	GIA	1192066813	$10039	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-H-SI1-yd2167314	https://yadav-gemstone-graphics.s3.amazonaws.com/2167314_1.jpg	https://yadav-certs.s3.amazonaws.com/1192066813.pdf	http://www.yadavjewelry.com/diamonds/videos/2167314	04/05/18 13:32:30
60	round	1.50	G	SI1	Signature Ideal	62.9%	58%	GIA	1278885011	$10051	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2271382	https://yadav-gemstone-graphics.s3.amazonaws.com/2271382_1.jpg	https://yadav-certs.s3.amazonaws.com/1278885011.pdf		04/05/18 13:32:31
61	round	1.50	H	VS2	Signature Ideal	61.6%	59%	GIA	5192201217	$10055	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2275885	https://yadav-gemstone-graphics.s3.amazonaws.com/2275885_1.jpg	https://yadav-certs.s3.amazonaws.com/5192201217.jpg	http://www.yadavjewelry.com/diamonds/videos/2275885	04/05/18 13:32:31
62	round	1.50	G	SI1	Signature Ideal	62.6%	56%	GIA	1182970177	$10098	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2245102	https://yadav-gemstone-graphics.s3.amazonaws.com/2245102_1.jpg	https://yadav-certs.s3.amazonaws.com/1182970177.pdf	http://www.yadavjewelry.com/diamonds/videos/2245102	04/05/18 13:32:32
63	round	1.52	G	SI1	Signature Ideal	62.7%	55%	GIA	1176141136	$10100	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-G-SI1-yd1972505	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/1176141136.pdf		04/05/18 13:32:33
64	round	1.50	H	VS2	Signature Ideal	62.4%	58%	GIA	1186998013	$10102	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2060928	https://yadav-gemstone-graphics.s3.amazonaws.com/2060928_1.jpg	https://yadav-certs.s3.amazonaws.com/1186998013.jpg	http://www.yadavjewelry.com/diamonds/videos/2060928	04/05/18 13:32:34
65	round	1.51	G	SI1	Signature Ideal	62.7%	57%	GIA	2195083518	$10103	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2225374	https://yadav-gemstone-graphics.s3.amazonaws.com/2225374_1.jpg	https://yadav-certs.s3.amazonaws.com/2195083518.pdf	http://www.yadavjewelry.com/diamonds/videos/2225374	04/05/18 13:32:35
66	round	1.50	H	VS2	Signature Ideal	61.4%	59%	GIA	5192032292	$10130	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2042359	https://yadav-gemstone-graphics.s3.amazonaws.com/2042359_1.jpg	https://yadav-certs.s3.amazonaws.com/5192032292.jpg	http://www.yadavjewelry.com/diamonds/videos/2042359	04/05/18 13:32:35
67	round	1.50	H	VS2	Signature Ideal	62.6%	59%	GIA	5181923041	$10156	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2022082	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/5181923041.pdf		04/05/18 13:32:36
68	round	1.52	H	SI1	Signature Ideal	60.0%	60%	GIA	2277372055	$10164	https://www.yadavjewelry.com/diamond/round-diamond-1.52-carat-H-SI1-yd1856932	https://yadav-gemstone-graphics.s3.amazonaws.com/1856932_1.jpg	https://yadav-certs.s3.amazonaws.com/2277372055.pdf	http://www.yadavjewelry.com/diamonds/videos/1856932	04/05/18 13:32:37
69	round	1.50	H	SI1	Signature Ideal	57.0%	62%	GIA	3245419146	$10171	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-SI1-yd1859595	https://yadav-gemstone-graphics.s3.amazonaws.com/1859595_1.jpg	https://yadav-certs.s3.amazonaws.com/3245419146.pdf	http://www.yadavjewelry.com/diamonds/videos/1859595	04/05/18 13:32:38
70	round	1.50	G	SI1	Signature Ideal	62.8%	57%	GIA	2244938305	$10178	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2231903	https://yadav-product-images.s3.amazonaws.com/default/small/rb-cut.jpg	https://yadav-certs.s3.amazonaws.com/2244938305.pdf		04/05/18 13:32:39
71	round	1.51	G	SI1	Signature Ideal	62.4%	58%	GIA	2277045434	$10178	https://www.yadavjewelry.com/diamond/round-diamond-1.51-carat-G-SI1-yd2140988	https://yadav-gemstone-graphics.s3.amazonaws.com/2140988_1.jpg	https://yadav-certs.s3.amazonaws.com/2277045434.pdf		04/05/18 13:32:39
72	round	1.50	G	SI1	Signature Ideal	62.6%	59%	GIA	3285392185	$10195	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2273399	https://yadav-gemstone-graphics.s3.amazonaws.com/2273399_1.jpg	https://yadav-certs.s3.amazonaws.com/3285392185.pdf		04/05/18 13:32:40
73	round	1.50	G	SI1	Signature Ideal	62.7%	56%	GIA	6281146105	$10195	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2262592	https://yadav-gemstone-graphics.s3.amazonaws.com/2262592_1.jpg	https://yadav-certs.s3.amazonaws.com/6281146105.jpg	http://www.yadavjewelry.com/diamonds/videos/2262592	04/05/18 13:32:41
74	round	1.50	G	SI1	Signature Ideal	62.7%	57%	GIA	6271552379	$10195	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-G-SI1-yd2269398	https://yadav-gemstone-graphics.s3.amazonaws.com/2269398_1.jpg	https://yadav-certs.s3.amazonaws.com/6271552379.pdf		04/05/18 13:32:42
75	round	1.50	H	VS2	Signature Ideal	62.4%	56%	GIA	7286418310	$10224	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2187179	https://yadav-gemstone-graphics.s3.amazonaws.com/2187179_1.jpg	https://yadav-certs.s3.amazonaws.com/7286418310.jpg	http://www.yadavjewelry.com/diamonds/videos/2187179	04/05/18 13:32:43
76	round	1.50	H	VS2	Signature Ideal	62.5%	56%	GIA	6282388468	$10240	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2273404	https://yadav-gemstone-graphics.s3.amazonaws.com/2273404_1.jpg	https://yadav-certs.s3.amazonaws.com/6282388468.pdf		04/05/18 13:32:43
77	round	1.50	H	VS2	Signature Ideal	61.4%	60%	GIA	5192205481	$10242	https://www.yadavjewelry.com/diamond/round-diamond-1.50-carat-H-VS2-yd2276030	https://yadav-gemstone-graphics.s3.amazonaws.com/2276030_1.jpg	https://yadav-certs.s3.amazonaws.com/5192205481.jpg	http://www.yadavjewelry.com/diamonds/videos/2276030	04/05/18 13:32:44
